ticker,company,sector,industry,country,market_cap,pe,ps,pb,p_free_cash_flow,dividend_yield,performance_half_year,price,bb,pe_rank,ps_rank,pb_rank,pfcf_rank,bby,shy,shy_rank,evebitda_rank,rank,ovr_rank
DRYS,"DryShips, Inc.",Services,Shipping,Greece,235830000.0,0.0,0.11,0.08,0.0,0.0,-64.17,0.35,0,74.17816813048933,97.54077791718946,92.5219573400251,74.17816813048933,-0.0,0.0,25.796737766624844,50,414.2158092848181,93.97741530740275
DSGX,The Descartes Systems Group Inc,Technology,Business Software & Services,Canada,1230000000.0,74.18,7.08,3.09,24.69,0.0,5.97,16.32,0,5.5959849435382685,20.602258469259723,30.213299874529486,25.269761606022584,-0.0,0.0,25.821831869510664,50,157.50313676286072,3.4880803011292345
DSKY,"Daiichi Sankyo Company, Limited",Services,Gaming Activities,China,531070000.00000006,0.0,2.87,2.61,0.0,0.0,8.54,12.2,0,74.12797992471769,44.34127979924718,36.28607277289837,74.12797992471769,-0.0,0.0,25.84692597239649,50,304.7302383939774,51.091593475533244
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",Financial,Closed-End Fund - Debt,USA,381370000.0,16.53,12.97,0.91,17.41,6.44,0.42,7.77,0,46.675031367628605,12.195734002509411,78.01756587202007,34.90589711417817,-0.0,6.44,80.62735257214555,50,302.42158092848183,49.761606022584694
DST,DST Systems Inc.,Technology,Business Software & Services,USA,3670000000.0,6.86,1.32,3.14,71.7,1.17,-4.78,102.43,344800000,69.68632371392722,66.07277289836888,29.76160602258469,7.402760351317441,-9.39509536784741,-8.22509536784741,2.7352572145545797,50,225.65872020075284,19.021329987452948
DSU,"BlackRock Debt Strategies Fund, Inc.",Financial,Closed-End Fund - Debt,USA,644840000.0,23.0,10.0,0.8,0.0,8.41,-4.59,3.45,0,29.611041405269763,16.110414052697617,84.5922208281054,74.05269761606023,-0.0,8.41,85.01882057716436,50,339.3851944792974,66.4240903387704
DSW,DSW Inc.,Services,Apparel Stores,USA,2820000000.0,17.73,1.1,2.69,42.77,2.51,-12.48,31.92,78277000,42.73525721455458,71.31744040150565,35.18193224592221,13.751568381430365,-2.7757801418439714,-0.2657801418439716,20.602258469259723,50,233.58845671267255,21.580928481806776
DSX,Diana Shipping Inc.,Services,Shipping,Greece,581210000.0,0.0,3.29,0.44,13.3,0.0,1.28,7.1,0,74.00250941028858,40.10037641154329,90.58971141781682,40.40150564617315,-0.0,0.0,25.972396486825595,50,321.06649937264746,58.14303638644919
DTEA,DAVIDsTEA Inc.,Consumer Goods,Food - Major Diversified,Canada,321740000.0,0.0,2.81,0.0,0.0,0.0,0.0,13.49,73.97741530740277,44.81806775407779,94.27854454203263,73.97741530740277,0.0,25.99749058971142,50,363.0489335006274,76.68757841907153
DTE,DTE Energy Company,Utilities,Electric Utilities,USA,14920000000.0,17.65,1.37,1.74,0.0,3.51,0.92,83.15,-9000000,43.11166875784191,65.24466750313677,52.32120451693852,73.95232120451693,0.060321715817694375,3.5703217158176943,70.18820577164367,50,354.8180677540778,72.27101631116687
DTSI,DTS Inc.,Technology,Application Software,USA,449450000.0,51.09,3.23,2.13,13.18,0.0,-13.09,26.06,6310000,9.661229611041405,40.65244667503137,44.516938519447926,40.55207026348808,-1.4039381466236511,-1.4039381466236511,15.30740276035132,50,200.6900878293601,12.245922208281055
DUC,Duff & Phelps Utility & Corporate Bond Trust Inc.,Financial,Closed-End Fund - Debt,USA,256300000.0,42.36,15.83,0.87,0.0,4.51,-0.33,9.32,0,12.471769134253451,10.112923462986197,80.50188205771643,73.9021329987453,-0.0,4.51,73.95232120451693,50,300.9410288582183,49.13425345043915
DUK,Duke Energy Corporation,Utilities,Electric Utilities,USA,52800000000.0,22.83,2.24,1.34,0.0,4.3,-1.11,76.71,1482000000,30.037641154328732,50.81555834378921,63.08657465495608,73.87703889585947,-2.8068181818181817,1.4931818181818182,56.38644918444166,50,324.2032622333752,59.272271016311166
DV,DeVry Education Group Inc.,Services,Education & Training Services,USA,1620000000.0,11.71,0.84,1.05,17.37,1.42,-30.97,25.4,7183000,59.94981179422836,78.77038895859472,72.67252195734002,34.956085319949814,-0.44339506172839505,0.9766049382716049,51.568381430363864,50,347.9171894604768,69.61104140526976
DVA,DaVita HealthCare Partners Inc.,Healthcare,Specialized Health Services,USA,16379999999.999998,36.71,1.23,3.15,28.94,0.0,2.88,75.99,32906000,15.457967377666249,68.1806775407779,29.636135508155583,22.082810539523212,-0.20089133089133093,-0.20089133089133093,21.104140526976163,50,206.4617314930991,13.525721455457967
DVAX,Dynavax Technologies Corporation,Healthcare,Biotechnology,USA,1060000000.0,0.0,158.93,10.92,0.0,0.0,57.83,27.73,-20912000,73.80175658720201,4.9435382685069005,5.244667503136763,73.80175658720201,1.9728301886792452,1.9728301886792452,60.326223337515685,50,268.11794228356337,33.626097867001256
DVN,Devon Energy Corporation,Basic Materials,Independent Oil & Gas,USA,16890000000.0,0.0,0.94,1.09,0.0,2.34,-35.23,41.09,-1062000000,73.77666248431619,76.11041405269762,70.9159347553325,73.77666248431619,6.287744227353463,8.627744227353464,85.26976160602258,50,429.8494353826851,96.18569636135507
DW,Drew Industries Incorporated,Consumer Goods,Recreational Vehicles,USA,1320000000.0,19.62,1.01,3.36,6608.33,0.0,4.45,54.75,-2214000,37.31493099121707,73.87703889585947,27.52823086574655,0.05018820577164366,0.16772727272727272,0.16772727272727272,39.89962358845671,50,228.6700125470514,19.949811794228356
DWA,DreamWorks Animation SKG Inc.,Services,"Movie Production, Theaters",USA,1640000000.0,0.0,2.18,1.52,0.0,0.0,-7.47,19.08,-96501000,73.72647427854454,51.819322459222086,57.79171894604767,73.72647427854454,5.884207317073171,5.884207317073171,78.2685069008783,50,385.3324968632371,87.75407779171894
DWRE,"Demandware, Inc.",Technology,Application Software,USA,2100000000.0,0.0,10.72,7.19,0.0,0.0,-9.62,55.69,-9356000,73.70138017565871,15.457967377666249,9.611041405269761,73.70138017565871,0.44552380952380954,0.44552380952380954,44.868255959849435,50,267.3400250941029,33.324968632371395
DX,Dynex Capital Inc.,Financial,REIT - Residential,USA,364200000.0,8.01,3.68,0.8,2.37,14.1,-12.71,6.81,7118000,67.87954830614805,37.063989962358846,84.06524466750314,51.618569636135504,-1.954420647995607,12.145579352004393,89.58594730238394,50,380.2132998745295,85.77164366373901
DXCM,"DexCom, Inc.",Healthcare,Medical Laboratories & Research,USA,7210000000.0,0.0,22.57,42.06,424.0,0.0,41.68,90.01,-22500000,73.65119196988708,8.331242158092849,1.053952321204517,0.9786700125470514,0.3120665742024965,0.3120665742024965,42.534504391468005,50,176.54956085319952,6.424090338770388
DXLG,"Destination XL Group, Inc.",Services,Apparel Stores,USA,228380000.0,0.0,0.54,2.37,0.0,0.0,-6.44,4.5,-184000,88.00501882057716,87.00125470514429,40.150564617314934,73.62609786700125,0.0805674752605307,0.0805674752605307,37.917189460476784,50,376.70012547051437,83.81430363864492
DXPE,"DXP Enterprises, Inc.",Services,Industrial Equipment Wholesale,USA,407120000.0,0.0,0.28,1.76,3.4,0.0,-37.63,28.59,13992000,73.6762860727729,94.6047678795483,51.869510664993726,50.89084065244668,-3.4368245234820205,-3.4368245234820205,9.360100376411545,50,330.4015056461731,62.4090338770389
DY,Dycom Industries Inc.,Industrial Goods,Heavy Construction,USA,2120000000.0,32.61,1.1,4.07,142.45,0.0,63.98,62.28,23287000,17.99247176913425,71.6185696361355,21.50564617314931,3.4880803011292345,-1.098443396226415,-1.098443396226415,16.511919698870766,50,181.11668757841906,7.352572145545796
DYAX,Dyax Corp.,Healthcare,Biotechnology,USA,3300000000.0,0.0,34.81,10.3,0.0,0.0,37.0,22.55,-221178000,74.07779171894605,7.1769134253450435,5.897114178168131,73.55081555834379,6.7023636363636365,6.7023636363636365,81.58092848180678,50,292.2835633626098,44.44165621079046
DYN,Dynegy Inc.,Utilities,Electric Utilities,USA,3250000000.0,90.43,1.14,1.29,0.0,0.0,-15.8,25.32,-1106000000,4.6675031367628605,70.36386449184442,64.56712672521957,73.52572145545797,34.03076923076923,34.03076923076923,97.5909661229611,50,360.7151819322459,75.43287327478043
E,Eni SpA,Basic Materials,Major Integrated Oil & Gas,Italy,58890000000.0,0.0,0.53,0.85,335.36,5.51,-10.46,32.1,0,74.75533249686323,87.45294855708909,81.90715181932245,1.3299874529485571,-0.0,5.51,76.96361355081555,50,372.40903387703884,81.2547051442911
EA,Electronic Arts Inc.,Technology,Multimedia & Graphics Software,USA,20430000000.0,22.14,4.54,6.11,22.7,0.0,13.87,65.53,319000000,31.417816813048933,31.442910915934757,12.271016311166875,27.578419071518194,-1.561429270680372,-1.561429270680372,14.65495608531995,50,167.3651191969887,4.918444165621079
EAD,Wells Fargo Advantage Funds - Wells Fargo Advantage Income Opportunities Fund,Financial,Asset Management,USA,552220000.0,14.68,8.97,0.8,0.0,10.54,-7.72,7.78,0,52.47176913425346,17.79171894604768,84.49184441656212,73.4504391468005,-0.0,10.54,87.72898368883313,50,365.9347553324969,78.29360100376411
EAT,"Brinker International, Inc.",Services,Restaurants,USA,3300000000.0,17.56,1.1,0.0,20.93,2.08,-11.62,53.92,245119000,43.312421580928486,71.7189460476788,93.75156838143036,29.661229611041406,-7.427848484848484,-5.347848484848484,5.5959849435382685,50,294.0401505646173,45.67126725219573
EBAY,eBay Inc.,Services,"Specialty Retail, Other",USA,31390000000.0,10.69,1.73,1.58,8.26,0.0,5.44,25.77,1898000000,62.4090338770389,57.766624843161864,56.51191969887076,47.17691342534505,-6.046511627906977,-6.046511627906977,4.717691342534504,50,278.58218318695106,37.96737766624843
EBF,Ennis Inc.,Consumer Goods,Office Supplies,USA,416830000.0,0.0,0.71,1.43,6.81,4.33,20.73,16.15,6165000,75.53324968632371,82.35884567126726,60.82810539523212,48.53199498117942,-1.4790202240721637,2.8509797759278364,66.04767879548307,50,383.2998745294856,87.00125470514429
EBIX,Ebix Inc.,Technology,Business Software & Services,USA,966260000.0,14.23,4.03,2.3,59.65,1.07,2.26,28.04,64136000,53.676286072772896,34.554579673776665,41.380175658720205,9.309912170639901,-6.637550969718295,-5.567550969718295,5.395232120451694,50,194.31618569636134,10.664993726474279
EBR,Centrais Eletricas Brasileiras S.A. - Eletrobras,Utilities,Electric Utilities,Brazil,1840000000.0,0.0,0.2,0.11,0.0,0.0,-23.16,1.36,0,75.60853199498118,96.51191969887077,92.47176913425345,73.3249686323714,-0.0,0.0,26.649937264742785,50,414.56712672521957,94.00250941028858
EBS,"Emergent BioSolutions, Inc.",Healthcare,Biotechnology,USA,1300000000.0,53.14,2.73,2.29,49.39,0.0,10.28,33.48,-12085000,9.134253450439147,45.67126725219573,41.480552070263485,11.442910915934755,0.9296153846153846,0.9296153846153846,50.79046424090339,50,208.51944792973651,14.052697616060225
EBSB,"Meridian Bancorp, Inc.",Financial,Savings & Loans,USA,685480000.0,27.71,5.9,1.1,24.57,0.0,-0.48,12.47,-302424000,22.685069008782936,24.391468005018822,70.53952321204517,25.370138017565875,44.11857384606407,44.11857384606407,98.41907151819322,50,291.405269761606,43.9146800501882
EBTC,Enterprise Bancorp Inc.,Financial,Savings & Loans,USA,207520000.0,13.84,2.61,1.2,12.97,2.49,-5.51,20.07,-2149000,54.780426599749056,46.951066499372644,67.55332496863237,40.82810539523212,1.035562837316885,3.525562837316885,70.03764115432874,50,330.15056461731496,62.1831869510665
EC,Ecopetrol SA,Basic Materials,Major Integrated Oil & Gas,Colombia,19200000000.0,18.8,0.97,1.2,0.0,11.06,-40.62,9.4,0,39.12170639899624,74.90589711417816,67.5784190715182,73.22459222082811,-0.0,11.06,88.38143036386448,50,393.2120451693852,90.16311166875785
ECA,Encana Corporation,Basic Materials,Major Integrated Oil & Gas,Canada,5230000000.0,0.0,0.79,0.67,0.0,4.51,-52.31,6.21,0,76.28607277289838,80.10037641154328,87.97992471769133,73.19949811794228,-0.0,4.51,73.92722710163112,50,441.4930991217064,97.34002509410288
ECC,Eagle Point Credit Company Inc.,Financial,Closed-End Fund - Debt,USA,279790000.0,0.0,12.16,1.08,0.0,7.9,1.09,20.26,76.41154328732748,13.70138017565872,71.64366373902133,73.17440401505647,7.9,84.0401505646173,50,368.97114178168135,79.74905897114178
ECHO,"Echo Global Logistics, Inc.",Services,Trucking,USA,767430000.0,45.96,0.6,1.77,21.8,0.0,-10.04,24.82,-156055000,11.09159347553325,85.31994981179423,51.64366373902133,28.456712672521956,20.334753658314114,20.334753658314114,94.57967377666249,50,321.0915934755332,58.168130489335
ECL,Ecolab Inc.,Consumer Goods,Cleaning Products,USA,32430000000.0,27.07,2.31,4.78,43.4,1.2,-0.79,109.9,735900000,23.43789209535759,49.73651191969887,17.365119196988708,13.500627352572145,-2.269195189639223,-1.0691951896392229,16.712672521957337,50,170.75282308657464,5.420326223337516
ECOL,"US Ecology, Inc.",Industrial Goods,Waste Management,USA,1100000000.0,36.7,1.82,4.38,23.64,1.42,10.05,50.64,-1164000,15.50815558343789,56.51191969887076,19.422835633626097,26.57465495608532,0.10581818181818181,1.5258181818181817,56.637390213299874,50,224.65495608531995,18.74529485570891
ECOM,ChannelAdvisor Corporation,Technology,Application Software,USA,263339999.99999997,0.0,2.87,3.15,0.0,0.0,11.23,10.5,-1082000,76.78795483061481,44.26599749058971,29.686323713927226,73.07402760351317,0.41087567403356884,0.41087567403356884,44.366373902133,50,318.18067754077794,56.637390213299874
ECPG,"Encore Capital Group, Inc.",Financial,Asset Management,USA,989660000.0,9.2,0.88,1.58,10.27,0.0,-9.11,39.21,33878000,65.49560853199499,77.84190715181933,56.235884567126725,44.61731493099122,-3.4231958450376894,-3.4231958450376894,9.410288582183187,50,303.6010037641155,50.439146800501874
ECR,Eclipse Resources Corporation,Basic Materials,Independent Oil & Gas,USA,752590000.0,0.0,4.8,0.44,0.0,0.0,-52.59,3.38,-433514000,76.98870765370138,29.535759096612296,90.61480552070263,73.02383939774153,57.60294449833242,57.60294449833242,99.1969887076537,50,419.36010037641154,94.85570890840653
ECYT,"Endocyte, Inc.",Healthcare,Biotechnology,USA,218240000.0,0.0,55.96,1.16,0.0,0.0,-5.63,5.2,-1261000,77.13927227101631,6.047678795483061,68.53199498117942,72.99874529485571,0.5778042521994136,0.5778042521994136,46.5495608531995,50,321.26725219573405,58.31869510664994
ED,"Consolidated Edison, Inc.",Utilities,Electric Utilities,USA,19350000000.0,17.52,1.53,1.51,0.0,3.94,4.9,66.06,15000000,43.412797992471766,62.00752823086575,58.14303638644919,72.97365119196989,-0.07751937984496124,3.8624806201550386,71.6185696361355,50,358.1555834378921,73.95232120451693
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",Financial,Closed-End Fund - Debt,USA,518350000.0,0.0,6.02,0.68,7.02,11.7,-21.89,7.52,0,77.44040150564618,23.789209535759095,87.90464240903387,48.38143036386449,-0.0,11.7,89.20953575909661,50,376.72521957340024,83.86449184441656
EDE,The Empire District Electric Company,Utilities,Electric Utilities,USA,1020000000.0,17.91,1.64,1.29,0.0,4.47,-7.55,23.28,-8058000,42.23337515683814,59.82434127979924,64.46675031367629,72.92346298619825,0.79,5.26,76.23588456712672,50,365.6838143036386,78.09284818067755
EDN,Empresa Distribuidora y Comercializadora Norte S.A.,Utilities,Electric Utilities,Argentina,404250000.0,12.14,1.02,6.04,7.47,0.0,0.16,12.5,0,59.04642409033877,73.62609786700125,12.622333751568382,47.9297365119197,-0.0,0.0,27.076537013801754,50,270.3011292346299,34.52948557089084
EDR,EdR,Financial,REIT - Residential,USA,1510000000.0,48.12,6.23,1.55,0.0,4.73,-10.96,31.28,-54130000,10.363864491844417,22.86072772898369,57.289836888331244,72.8732747804266,3.5847682119205295,8.31476821192053,84.8180677540778,50,298.20577164366375,47.728983688833125
EDU,New Oriental Education & Technology Group Inc.,Services,Education & Training Services,China,3070000000.0,16.18,2.46,2.49,0.0,0.0,-4.86,19.58,0,47.95483061480552,48.1555834378921,38.19322459222082,72.84818067754077,-0.0,0.0,27.1267252195734,50,284.2785445420326,40.47678795483062
EE,El Paso Electric Co.,Utilities,Electric Utilities,USA,1510000000.0,18.56,1.75,1.53,0.0,3.16,-0.27,37.3,0,39.924717691342536,57.51568381430364,57.54077791718946,72.82308657465497,-0.0,3.16,67.9297365119197,50,345.7340025094103,68.83312421580928
EEFT,"Euronet Worldwide, Inc.",Services,Business Services,USA,3420000000.0,35.42,1.97,4.55,15.92,0.0,17.05,64.81,60953000,16.135508155583437,54.45420326223338,18.59473023839398,36.71267252195734,-1.782251461988304,-1.782251461988304,13.82685069008783,50,189.72396486825596,9.159347553324968
EEP,"Enbridge Energy Partners, L.P.",Basic Materials,Oil & Gas Pipelines,USA,8990000000.0,91.38,1.33,2.23,0.0,8.79,-30.32,26.5,-1576100000,4.5420326223337515,66.02258469259723,42.7603513174404,72.7728983688833,17.53170189098999,26.32170189098999,96.41154328732749,50,332.5094102885822,63.51317440401506
EEQ,Enbridge Energy Management LLC,Basic Materials,Independent Oil & Gas,USA,1930000000.0,0.0,0.0,3.13,9631.1,0.0,-28.42,26.85,0,78.51944792973651,98.3939774153074,29.8870765370138,0.02509410288582183,-0.0,0.0,27.22710163111669,50,284.0526976160602,40.276035131744045
EFC,Ellington Financial LLC,Financial,Mortgage Investment,USA,617490000.0,12.14,5.89,0.8,0.0,14.08,-6.21,18.46,-190151000,59.02132998745295,24.441656210790462,84.26599749058971,72.72271016311167,30.794182901747398,44.874182901747396,98.49435382685068,50,388.9460476787955,89.00878293601004
EFII,"Electronics for Imaging, Inc.",Technology,Computer Peripherals,USA,2080000000.0,70.85,2.58,2.58,31.16,0.0,9.52,43.93,22488000,6.173149309912171,47.27728983688833,36.86323713927227,20.200752823086574,-1.0811538461538461,-1.0811538461538461,16.662484316185697,50,177.17691342534505,6.549560853199498
EFR,Eaton Vance Senior Floating-Rate Trust,Financial,Closed-End Fund - Debt,USA,492920000.0,23.47,11.18,0.87,0.0,6.65,-3.09,13.38,0,28.75784190715182,14.805520702634881,80.20075282308657,72.67252195734002,-0.0,6.65,81.32998745294856,50,327.7666248431618,60.85319949811794
EFSC,Enterprise Financial Services Corp.,Financial,Regional - Southwest Banks,USA,494010000.0,15.47,3.8,1.49,12.73,1.13,23.98,24.75,1112000,50.288582183186946,36.13550815558344,58.971141781681304,41.05395232120452,-0.22509665796238942,0.9049033420376105,50.48933500627353,50,286.9385194479297,41.98243412797992
EFT,Eaton Vance Floating-Rate Income Trust,Financial,Closed-End Fund - Debt,USA,536520000.0,29.91,11.0,0.86,0.0,6.69,-4.27,13.46,0,20.40150564617315,15.031367628607278,81.50564617314932,72.62233375156838,-0.0,6.69,81.55583437892095,50,321.1166875784191,58.24341279799247
EFX,Equifax Inc.,Financial,Credit Services,USA,11750000000.0,31.05,4.58,5.44,26.21,1.17,7.39,99.36,378000000,19.623588456712675,31.14178168130489,14.755332496863238,23.864491844416563,-3.217021276595745,-2.047021276595745,12.797992471769135,50,152.1831869510665,2.9109159347553324
EGBN,"Eagle Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,USA,1430000000.0,19.13,6.33,1.99,0.0,0.0,18.08,42.84,-261255000,38.49435382685069,22.58469259723965,47.202007528230865,72.57214554579674,18.269580419580418,18.269580419580418,93.62609786700126,50,324.4792973651192,59.44792973651192
